id,brand,series,weight,ram,price,graphics,disk,battery,display,processor,max_memory,url,image_url,rating,weight_norm,ram_norm,price_norm,graphics_norm,disk_norm,battery_norm,display_norm,processor_norm,max_memory_norm
142,Lenovo,laptop,1.3,8.0,19899.0,0.0,256.0,6.9,12.5,3.3,16.0,https://amazon.in/Renewed-Lenovo-Thinkpad-Laptop-Intel/dp/B08SBTG1Z6/ref=sr_1_198?keywords=laptop&qid=1657084738&sr=8-198,https://images-eu.ssl-images-amazon.com/images/I/41fX5Z8l3JL._SY300_SX300_QL70_ML2_.jpg,2.5 out of 5 stars,1.2451591729570068,1.0551181102362204,1.0299652648898392,1.0,1.1181102362204725,1.3483870967741935,1.2741500269832704,1.6216216216216215,1.2
143,Dell,laptop,1.6,4.0,19790.0,0.0,1000.0,6.9,14.0,1.8,16.0,https://amazon.in/Renewed-Dell-3330-Latitude-Screen/dp/B0834DTVR4/ref=sr_1_199?keywords=laptop&qid=1657084738&sr=8-199,https://images-eu.ssl-images-amazon.com/images/I/31k8iCQHAvL._SY300_SX300_QL70_ML2_.jpg,3.0 out of 5 stars,1.3436166721365277,1.0236220472440944,1.029361416882261,1.0,1.484251968503937,1.3483870967741935,1.4797625472207232,1.2162162162162162,1.2
144,Lenovo,laptop,1.5,4.0,18216.0,0.0,320.0,6.9,12.0,2.5,16.0,https://amazon.in/Renewed-Lenovo-X220-Thinkpad-Inches/dp/B07TCCTNLG/ref=sr_1_200?keywords=laptop&qid=1657084738&sr=8-200,https://images-eu.ssl-images-amazon.com/images/I/41WyLisyL8L._SY300_SX300_QL70_ML2_.jpg,3.0 out of 5 stars,1.310797505743354,1.0236220472440944,1.020641630057227,1.0,1.1496062992125984,1.3483870967741935,1.2056125202374528,1.4054054054054053,1.2
145,Acer,laptop,1.7,8.0,38490.0,0.0,512.0,8.0,15.6,4.1,8.0,https://amazon.in/Acer-Generation-15-6-inch-1920x1080-Anti-Glare/dp/B09STNKM4L/ref=sr_1_201?keywords=laptop&qid=1657084738&sr=8-201,https://images-eu.ssl-images-amazon.com/images/I/31C97jbOP4L._SX300_SY300_QL70_ML2_.jpg,4.1 out of 5 stars,1.3764358385297013,1.0551181102362204,1.132957359466841,1.0,1.2440944881889764,1.4193548387096775,1.6990825688073392,1.8378378378378373,1.0666666666666669
146,HP,14s-dr2016tu,1.69,8.0,64890.0,0.0,512.0,6.9,14.0,4.2,16.0,https://amazon.in/HP-Processor-Windows-Graphics-14s-dr2016tu/dp/B092MS22P1/ref=sr_1_202?keywords=laptop&qid=1657084738&sr=8-202,https://images-eu.ssl-images-amazon.com/images/I/41ewlc1t3OL._SY300_SX300_QL70_ML2_.jpg,4.2 out of 5 stars,1.373153921890384,1.0551181102362204,1.279210454880366,1.0,1.2440944881889764,1.3483870967741935,1.4797625472207232,1.864864864864865,1.2
147,Acer,laptop,1.7,8.0,47990.0,4.0,2048.0,8.0,15.6,4.2,12.0,https://amazon.in/Acer-Generation-i5-1135G7-15-6-inch-Computer/dp/B09X9MMYKM/ref=sr_1_205?keywords=laptop&qid=1657084738&sr=8-205,https://images-eu.ssl-images-amazon.com/images/I/41RksfijenL._SX300_SY300_QL70_ML2_.jpg,3.5 out of 5 stars,1.3764358385297013,1.0551181102362204,1.185586314255799,1.03125,2.0,1.4193548387096775,1.6990825688073392,1.864864864864865,1.1333333333333333
148,Dell,laptop,1.58,4.0,36500.0,0.0,1024.0,6.9,14.0,1.7,16.0,https://amazon.in/Dell-Vostro-i3-1115G4-Integrated-D552176WIN9D/dp/B094Y6G1GY/ref=sr_1_206?keywords=laptop&qid=1657084738&sr=8-206,https://images-eu.ssl-images-amazon.com/images/I/31W3w7ZY-7L._SX300_SY300_QL70_ML2_.jpg,2.8 out of 5 stars,1.337052838857893,1.0236220472440944,1.1219329784110488,1.0,1.4960629921259845,1.3483870967741935,1.4797625472207232,1.1891891891891893,1.2
149,HP,laptop,2.48,8.0,59840.0,4.0,512.0,4.0,16.1,4.2,32.0,https://amazon.in/HP-RX5500M-Graphics-Flicker-16-e0162AX/dp/B098QBT5KT/ref=sr_1_207?keywords=laptop&qid=1657084738&sr=8-207,https://images-eu.ssl-images-amazon.com/images/I/31PHkNlAXRS._SY300_SX300_QL70_ML2_.jpg,4.3 out of 5 stars,1.6324253363964556,1.0551181102362204,1.2512340104925517,1.03125,1.2440944881889764,1.1612903225806452,1.767620075553157,1.864864864864865,1.4666666666666668
150,AVITA,laptop,1.38,128.0,21410.0,0.0,512.0,6.0,14.0,1.1,4.0,https://amazon.in/AVITA-Essential-NE14A2INC43A-MB-Celeron-N4020-Integrated/dp/B08YRNPTM2/ref=sr_1_208?keywords=laptop&qid=1657084738&sr=8-208,https://images-eu.ssl-images-amazon.com/images/I/41lL2WtvvAL._SX300_SY300_QL70_ML2_.jpg,4.0 out of 5 stars,1.2714145060715456,2.0,1.0383360386462726,1.0,1.2440944881889764,1.2903225806451613,1.4797625472207232,1.027027027027027,1.0
151,ASUS,laptop,1.9,8.0,34800.0,0.0,1024.0,6.9,15.6,2.6,16.0,https://amazon.in/ASUS-VivoBook-3250U-15-6-inch-Integrated-M515DA-BQ332WS/dp/B0B2948H27/ref=sr_1_209?keywords=laptop&qid=1657084738&sr=8-209,https://images-eu.ssl-images-amazon.com/images/I/31c4o9WehfL._SY300_SX300_QL70_ML2_.jpg,3.0 out of 5 stars,1.4420741713160483,1.0551181102362204,1.112515165448814,1.0,1.4960629921259845,1.3483870967741935,1.6990825688073392,1.4324324324324325,1.2
152,MSI,9S7-16R612-852,1.86,8.0,72990.0,4.0,512.0,6.9,15.748031496062993,4.6,64.0,https://amazon.in/MSI-i7-11800H-Windows-GTX1650-11SC-852IN/dp/B09YY3FVTB/ref=sr_1_210?keywords=laptop&qid=1657084738&sr=8-210,https://images-eu.ssl-images-amazon.com/images/I/411C04s3NNL._SX300_SY300_QL70_ML2_.jpg,5.0 out of 5 stars,1.428946504758779,1.0551181102362204,1.324083563700425,1.03125,1.2440944881889764,1.3483870967741935,1.719373988127361,1.9729729729729728,2.0
153,Lenovo,laptop,1.38,16.0,67000.0,0.0,512.0,10.0,14.0,4.4,16.0,https://amazon.in/Lenovo-Ideapad-Windows-Warranty-82L700D0IN/dp/B09M41GR4K/ref=sr_1_211?keywords=laptop&qid=1657084738&sr=8-211,https://images-eu.ssl-images-amazon.com/images/I/514-TVQweyL._SX300_SY300_QL70_ML2_.jpg,3.9 out of 5 stars,1.2714145060715456,1.1181102362204725,1.2908996227334926,1.0,1.2440944881889764,1.5483870967741935,1.4797625472207232,1.9189189189189189,1.2
154,Lenovo,laptop,1.6,4.0,31480.0,4.0,512.0,8.0,14.0,1.2,12.0,https://amazon.in/Lenovo-IdeaPad-35-56cm-Warranty-81WD0141IN/dp/B09Q57Z4VN/ref=sr_1_212?keywords=laptop&qid=1657084738&sr=8-212,https://images-eu.ssl-images-amazon.com/images/I/41rWJ2lQvwL._SY300_SX300_QL70_ML2_.jpg,3.6 out of 5 stars,1.3436166721365277,1.0236220472440944,1.0941227307225678,1.03125,1.2440944881889764,1.4193548387096775,1.4797625472207232,1.054054054054054,1.1333333333333333
155,ASUS,laptop,2.61,8.0,36790.0,0.0,512.0,6.9,15.6,2.6,20.0,https://amazon.in/ASUS-VivoBook-15-3200U-15-6-inch-X512DA-BQ313WS/dp/B0B31FVCHX/ref=sr_1_211?keywords=laptop&qid=1657084740&sr=8-211,https://images-eu.ssl-images-amazon.com/images/I/41rkUsjvNXL._SX300_SY300_QL70_ML2_.jpg,1.0 out of 5 stars,1.675090252707581,1.0551181102362204,1.1235395465046063,1.0,1.2440944881889764,1.3483870967741935,1.6990825688073392,1.4324324324324325,1.2666666666666666
156,Acer,laptop,2.15,8.0,56850.0,4.0,512.0,10.0,15.6,3.4,8.0,https://amazon.in/Acer-Aspire-Ryzen-Hexa-5500U/dp/B08XMB4Z77/ref=sr_1_212?keywords=laptop&qid=1657084740&sr=8-212,https://images-eu.ssl-images-amazon.com/images/I/41Dq1jqMhyL._SY300_SX300_QL70_ML2_.jpg,4.5 out of 5 stars,1.5241220872989825,1.0551181102362204,1.2346697394589743,1.03125,1.2440944881889764,1.5483870967741935,1.6990825688073392,1.648648648648649,1.0666666666666669
157,Lenovo,laptop,1.5,4.0,29990.0,0.0,512.0,6.9,14.0,2.4,4.0,https://amazon.in/Renewed-Lenovo-Thinkpad-Laptop-Screen/dp/B0B3S24VV1/ref=sr_1_213?keywords=laptop&qid=1657084740&sr=8-213,https://images-eu.ssl-images-amazon.com/images/I/41Iu4DvrKWL._SY300_SX300_QL70_ML2_.jpg,3.0 out of 5 stars,1.310797505743354,1.0236220472440944,1.085868294655668,1.0,1.2440944881889764,1.3483870967741935,1.4797625472207232,1.3783783783783785,1.0
158,Lenovo,laptop,1.85,8.0,35990.0,0.0,1024.0,5.0,15.6,1.2,16.0,https://amazon.in/Lenovo-Ideapad-Windows-Platinum-81WE00Q5IN/dp/B08CQ4HXT4/ref=sr_1_214?keywords=laptop&qid=1657084740&sr=8-214,https://images-eu.ssl-images-amazon.com/images/I/41PnIUzyYML._SX300_SY300_QL70_ML2_.jpg,4.0 out of 5 stars,1.4256645881194618,1.0551181102362204,1.1191076345223785,1.0,1.4960629921259845,1.2258064516129032,1.6990825688073392,1.054054054054054,1.2
159,Dell,INSPIRON 3511,1.8,8.0,40799.0,0.0,512.0,6.9,15.6,4.2,16.0,https://amazon.in/Dell-i3-1115G4-Integrated-3511-D560581WIN9BE/dp/B09F3QP9JS/ref=sr_1_215?keywords=laptop&qid=1657084740&sr=8-215,https://images-eu.ssl-images-amazon.com/images/I/41z-ex64ThL._SX300_SY300_QL70_ML2_.jpg,3.2 out of 5 stars,1.409255004922875,1.0551181102362204,1.1457489654255466,1.0,1.2440944881889764,1.3483870967741935,1.6990825688073392,1.864864864864865,1.2
160,HP,laptop,1.8,8.0,41690.0,0.0,2048.0,6.9,14.0,3.3,16.0,https://amazon.in/HP-840G1-i7-8-GB-2-TB-Integrated/dp/B07Q3Q8NV8/ref=sr_1_216?keywords=laptop&qid=1657084740&sr=8-216,https://images-eu.ssl-images-amazon.com/images/I/41FB4OCwSjL._SX300_SY300_QL70_ML2_.jpg,3.0 out of 5 stars,1.409255004922875,1.0551181102362204,1.150685007395753,1.0,2.0,1.3483870967741935,1.4797625472207232,1.6216216216216215,1.2
161,Lenovo,82FG013WIN,1.66,16.0,58800.0,0.0,512.0,6.9,15.6,2.4,16.0,https://amazon.in/Lenovo-Keyboard-Fingerprint-Graphite-82FG013WIN/dp/B09FHT8219/ref=sr_1_217?keywords=laptop&qid=1657084740&sr=8-217,https://m.media-amazon.com/images/I/51c7JY+rpOL._SY300_SX300_.jpg,4.2 out of 5 stars,1.3633081719724318,1.1181102362204725,1.2454725249156553,1.0,1.2440944881889764,1.3483870967741935,1.6990825688073392,1.3783783783783785,1.2
162,Lenovo,laptop,1.5,16.0,35990.0,0.0,512.0,6.9,14.0,2.4,16.0,https://amazon.in/Renewed-Lenovo-Thinkpad-Laptop-Intel/dp/B0B3S3PH6F/ref=sr_1_218?keywords=laptop&qid=1657084740&sr=8-218,https://images-eu.ssl-images-amazon.com/images/I/31q2N8Kl02L._SY300_SX300_QL70_ML2_.jpg,3.0 out of 5 stars,1.310797505743354,1.1181102362204725,1.1191076345223785,1.0,1.2440944881889764,1.3483870967741935,1.4797625472207232,1.3783783783783785,1.2
163,Dell,laptop,1.5,16.0,76099.0,0.0,512.0,6.0,15.6,4.2,32.0,https://amazon.in/Dell-i5-1135G7-Inspiron-5410-D560477WIN9S/dp/B095S7WMDZ/ref=sr_1_221?keywords=laptop&qid=1657084740&sr=8-221,https://images-eu.ssl-images-amazon.com/images/I/41R5KcMjsaS._SX300_SY300_QL70_ML2_.jpg,4.2 out of 5 stars,1.310797505743354,1.1181102362204725,1.3413070816413586,1.0,1.2440944881889764,1.2903225806451613,1.6990825688073392,1.864864864864865,1.4666666666666668
164,HP,laptop,1.3,4.0,16999.0,16.0,16.0,2.0,11.6,1.2,4.0,https://amazon.in/Refurbished-HP-ChromeBook-Bluetooth-Graphics/dp/B09JZB355H/ref=sr_1_222?keywords=laptop&qid=1657084740&sr=8-222,https://images-eu.ssl-images-amazon.com/images/I/31ixN5GOjNL._SX300_SY300_QL70_ML2_.jpg,2.9 out of 5 stars,1.2451591729570068,1.0236220472440944,1.0138995839542626,1.125,1.0,1.032258064516129,1.1507825148407986,1.054054054054054,1.0
165,Lenovo,laptop,1.3,8.0,29290.0,0.0,256.0,6.9,12.5,3.3,16.0,https://amazon.in/Renewed-Lenovo-Thinkpad-Laptop-Intel/dp/B08SM5F64V/ref=sr_1_223?keywords=laptop&qid=1657084740&sr=8-223,https://images-eu.ssl-images-amazon.com/images/I/41K7ocyhHpL._SY300_SX300_QL70_ML2_.jpg,3.0 out of 5 stars,1.2451591729570068,1.0551181102362204,1.0819903716712187,1.0,1.1181102362204725,1.3483870967741935,1.2741500269832704,1.6216216216216215,1.2
166,HP,laptop,2.04,4.0,31990.0,4.0,1024.0,5.5,15.6,3.5,16.0,https://amazon.in/HP-db1060au-Laptop-Ryzen3-Microsoft-Natural/dp/B083SNGBLF/ref=sr_1_225?keywords=laptop&qid=1657084740&sr=8-225,https://images-eu.ssl-images-amazon.com/images/I/41P0lvifwoL._SY300_SX300_QL70_ML2_.jpg,3.3 out of 5 stars,1.4880210042664916,1.0236220472440944,1.0969480746112383,1.03125,1.4960629921259845,1.2580645161290325,1.6990825688073392,1.6756756756756757,1.2
167,Acer,A514-54,1.55,8.0,46699.0,4.0,1024.0,6.9,14.0,4.2,20.0,https://amazon.in/Acer-A514-54-Display-i5-1135G7-Processor/dp/B09NNM84HX/ref=sr_1_226?keywords=laptop&qid=1657084740&sr=8-226,https://images-eu.ssl-images-amazon.com/images/I/41FWKDDVvBL._SY300_SX300_QL70_ML2_.jpg,3.7 out of 5 stars,1.3272070889399408,1.0551181102362204,1.1784343162944784,1.03125,1.4960629921259845,1.3483870967741935,1.4797625472207232,1.864864864864865,1.2666666666666666
168,ASUS,laptop,1.6,8.0,38300.0,0.0,256.0,6.0,15.984251968503935,4.1,24.0,https://amazon.in/ASUS-VivoBook-i3-1115G4-Integrated-X415EA-EB342TS/dp/B09DX9CK2Y/ref=sr_1_227?keywords=laptop&qid=1657084740&sr=8-227,https://images-eu.ssl-images-amazon.com/images/I/41DHBo5r6hL._SX300_SY300_QL70_ML2_.jpg,4.1 out of 5 stars,1.3436166721365277,1.0551181102362204,1.1319047803710618,1.0,1.1181102362204725,1.2903225806451613,1.7517539125742037,1.8378378378378373,1.3333333333333333
169,Lenovo,laptop,1.5,8.0,32990.0,0.0,512.0,6.9,14.0,2.4,8.0,https://amazon.in/Renewed-Lenovo-Thinkpad-Laptop-Screen/dp/B0B3S1JBX4/ref=sr_1_228?keywords=laptop&qid=1657084740&sr=8-228,https://images-eu.ssl-images-amazon.com/images/I/41Iu4DvrKWL._SY300_SX300_QL70_ML2_.jpg,3.0 out of 5 stars,1.310797505743354,1.0551181102362204,1.102487964589023,1.0,1.2440944881889764,1.3483870967741935,1.4797625472207232,1.3783783783783785,1.0666666666666669
170,Lenovo,laptop,2.0,16.0,31999.0,1.0,512.0,6.9,13.3,2.5,16.0,https://amazon.in/Renewed-Lenovo-ThinkPad-Ultrabook-Upgraded/dp/B09YYVP6SJ/ref=sr_1_227?keywords=laptop&qid=1657084743&sr=8-227,https://images-eu.ssl-images-amazon.com/images/I/41Via-PO-LL._SY300_SX300_QL70_ML2_.jpg,3.0 out of 5 stars,1.4748933377092222,1.1181102362204725,1.0969979336210385,1.0078125,1.2440944881889764,1.3483870967741935,1.3838100377765783,1.4054054054054053,1.2
171,ASUS,laptop,1.6,8.0,28042.0,8.0,256.0,6.0,15.984251968503935,3.4,12.0,https://amazon.in/ASUS-VivoBook-i3-1005G1-Integrated-X415JA-BV311WS/dp/B0B4V64T7X/ref=sr_1_228?keywords=laptop&qid=1657084743&sr=8-228,https://images-eu.ssl-images-amazon.com/images/I/41H42FebSmL._SX300_SY300_QL70_ML2_.jpg,3.0 out of 5 stars,1.3436166721365277,1.0551181102362204,1.0750765889789429,1.0625,1.1181102362204725,1.2903225806451613,1.7517539125742037,1.648648648648649,1.1333333333333333
172,Dell,laptop,2.65,16.0,74490.0,4.0,512.0,6.9,15.6,2.6,32.0,https://amazon.in/Dell-I5-11260H-Windows-Backlit-D560824Win9B/dp/B09XX2D931/ref=sr_1_229?keywords=laptop&qid=1657084743&sr=8-229,https://images-eu.ssl-images-amazon.com/images/I/415EZD5J1QL._SX300_SY300_QL70_ML2_.jpg,4.7 out of 5 stars,1.6882179192648508,1.1181102362204725,1.3323933986671026,1.03125,1.2440944881889764,1.3483870967741935,1.6990825688073392,1.4324324324324325,1.4666666666666668
173,Lenovo,laptop,1.41,8.0,42990.0,0.0,512.0,5.5,14.0,3.0,12.0,https://amazon.in/Lenovo-Ideapad-Windows-Fingerprint-82H700Uyin/dp/B09V812MD5/ref=sr_1_231?keywords=laptop&qid=1657084743&sr=8-231,https://images-eu.ssl-images-amazon.com/images/I/51No3qYfAYL._SX300_SY300_QL70_ML2_.jpg,4.2 out of 5 stars,1.281260255989498,1.0551181102362204,1.1578868643668736,1.0,1.2440944881889764,1.2580645161290325,1.4797625472207232,1.5405405405405403,1.1333333333333333
174,HP,laptop,2.48,8.0,62990.0,4.0,512.0,6.9,16.1,4.2,32.0,https://amazon.in/Processor-Geforce-Backlit-Keyboard-16-E0301Ax/dp/B09RX35BKN/ref=sr_1_232?keywords=laptop&qid=1657084743&sr=8-232,https://images-eu.ssl-images-amazon.com/images/I/31hUPluBl1L._SY300_SX300_QL70_ML2_.jpg,4.3 out of 5 stars,1.6324253363964556,1.0551181102362204,1.2686846639225746,1.03125,1.2440944881889764,1.3483870967741935,1.767620075553157,1.864864864864865,1.4666666666666668
175,HP,laptop,1.75,8.0,59457.0,4.0,512.0,4.0,15.590551181102365,4.5,16.0,https://amazon.in/HP-Pavilion-Anti-Glare-Graphics-15-eg1000TU/dp/B09KTZS3JP/ref=sr_1_233?keywords=laptop&qid=1657084743&sr=8-233,https://images-eu.ssl-images-amazon.com/images/I/41LK40hKzGL._SX300_SY300_QL70_ML2_.jpg,4.0 out of 5 stars,1.3928454217262882,1.0551181102362204,1.24911223263106,1.03125,1.2440944881889764,1.1612903225806452,1.697787371829466,1.945945945945946,1.2
176,Dell,laptop,1.46,16.0,67500.0,0.0,512.0,6.9,14.0,3.1,16.0,https://amazon.in/Dell-Inspiron-5418-i5-11320H-D560633WIN9S/dp/B09NLR8DPQ/ref=sr_1_234?keywords=laptop&qid=1657084743&sr=8-234,https://images-eu.ssl-images-amazon.com/images/I/41um3DOXnIL._SX300_SY300_QL70_ML2_.jpg,4.1 out of 5 stars,1.2976698391860846,1.1181102362204725,1.293669567722385,1.0,1.2440944881889764,1.3483870967741935,1.4797625472207232,1.5675675675675675,1.2
177,ASUS,laptop,1.7,8.0,49292.0,0.0,512.0,8.0,17.79527559055118,4.4,24.0,https://amazon.in/ASUS-Vivobook-Intel-Core-i5-1240P-Graphics-X1502ZA-EJ502WS/dp/B0B35S4W9D/ref=sr_1_237?keywords=laptop&qid=1657084743&sr=8-237,https://images-eu.ssl-images-amazon.com/images/I/41XpzEWOBfL._SX300_SY300_QL70_ML2_.jpg,3.0 out of 5 stars,1.3764358385297013,1.0551181102362204,1.192799251006875,1.0,1.2440944881889764,1.4193548387096775,2.0,1.9189189189189189,1.3333333333333333
178,AVITA,laptop,1.3,4.0,23159.0,4.0,128.0,8.0,14.1,2.8,4.0,https://amazon.in/AVITA-SATUS-S111-NU14A1INC43PN-CS-35-81cms/dp/B09V735YV1/ref=sr_1_238?keywords=laptop&qid=1657084743&sr=8-238,https://images-eu.ssl-images-amazon.com/images/I/41lB0K93TDL._SX300_SY300_QL70_ML2_.jpg,3.6 out of 5 stars,1.2451591729570068,1.0236220472440944,1.0480253062174183,1.03125,1.0551181102362204,1.4193548387096775,1.4934700485698866,1.4864864864864864,1.0
179,Dell,laptop,2.0,8.0,21989.0,0.0,500.0,6.9,14.0,1.9,16.0,https://amazon.in/Latitude-E7440-i5-8-GB-500-GB-Integrated/dp/B07PC9C7DB/ref=sr_1_240?keywords=laptop&qid=1657084743&sr=8-240,https://images-eu.ssl-images-amazon.com/images/I/41Yj93ggl5L._SX300_SY300_QL70_ML2_.jpg,5.0 out of 5 stars,1.4748933377092222,1.0551181102362204,1.04154363494341,1.0,1.2381889763779528,1.3483870967741935,1.4797625472207232,1.2432432432432432,1.2
180,Acer,laptop,1.9,4.0,29990.0,0.0,512.0,8.0,15.6,2.6,8.0,https://amazon.in/Acer-Aspire-Ryzen-Processor-Laptop/dp/B09RZKS4R9/ref=sr_1_241?keywords=laptop&qid=1657084743&sr=8-241,https://images-eu.ssl-images-amazon.com/images/I/412v2H9aT3L._SX300_SY300_QL70_ML2_.jpg,4.1 out of 5 stars,1.4420741713160483,1.0236220472440944,1.085868294655668,1.0,1.2440944881889764,1.4193548387096775,1.6990825688073392,1.4324324324324325,1.0666666666666669
181,Acer,laptop,1.9,4.0,26998.0,0.0,1024.0,7.0,15.6,3.1,8.0,https://amazon.in/Acer-Processor-Business-Integrated-EX215-31/dp/B095BYNN8Z/ref=sr_1_242?keywords=laptop&qid=1657084743&sr=8-242,https://images-eu.ssl-images-amazon.com/images/I/41lwxk9Py-S._SY300_SX300_QL70_ML2_.jpg,3.3 out of 5 stars,1.4420741713160483,1.0236220472440944,1.0692929438421352,1.0,1.4960629921259845,1.3548387096774197,1.6990825688073392,1.5675675675675675,1.0666666666666669
182,Lenovo,laptop,1.65,8.0,38700.0,0.0,512.0,7.5,15.6,3.0,12.0,https://amazon.in/Lenovo-IdeaPad-39-62cm-Warranty-82H80238IN/dp/B09JC1M1KY/ref=sr_1_243?keywords=laptop&qid=1657084746&sr=8-243,https://images-eu.ssl-images-amazon.com/images/I/51tbcILVglL._SX300_SY300_QL70_ML2_.jpg,4.3 out of 5 stars,1.3600262553331146,1.0551181102362204,1.134120736362176,1.0,1.2440944881889764,1.3870967741935485,1.6990825688073392,1.5405405405405403,1.1333333333333333
183,Lenovo,laptop,1.7,8.0,48800.0,0.0,512.0,8.0,15.6,1.6,12.0,https://amazon.in/Lenovo-IdeaPad-Warranty-Platinum-81WB01DCIN/dp/B09Q511LN5/ref=sr_1_244?keywords=laptop&qid=1657084746&sr=8-244,https://images-eu.ssl-images-amazon.com/images/I/41PnIUzyYML._SX300_SY300_QL70_ML2_.jpg,4.1 out of 5 stars,1.3764358385297013,1.0551181102362204,1.1900736251378048,1.0,1.2440944881889764,1.4193548387096775,1.6990825688073392,1.1621621621621625,1.1333333333333333
184,Lenovo,laptop,1.75,8.0,25999.0,0.0,1024.0,1.5,14.0,2.3,8.0,https://amazon.in/Renewed-Lenovo-Thinkpad-Bluetooth-Graphics/dp/B0B3JGXXSK/ref=sr_1_245?keywords=laptop&qid=1657084746&sr=8-245,https://images-eu.ssl-images-amazon.com/images/I/51rJ27NQqAL._SX300_SY300_QL70_ML2_.jpg,5.0 out of 5 stars,1.3928454217262882,1.0551181102362204,1.063758593754328,1.0,1.4960629921259845,1.0,1.4797625472207232,1.351351351351351,1.0666666666666669
185,Dell,laptop,1.8,8.0,44150.0,0.0,512.0,6.9,15.0,1.2,32.0,https://amazon.in/Dell-i3-1005G1-Office21-39-62Cms-ICC-D585017WIN8/dp/B09VH22CPB/ref=sr_1_246?keywords=laptop&qid=1657084746&sr=8-246,https://images-eu.ssl-images-amazon.com/images/I/418k5GE06KL._SX300_SY300_QL70_ML2_.jpg,5.0 out of 5 stars,1.409255004922875,1.0551181102362204,1.1643131367411044,1.0,1.2440944881889764,1.3483870967741935,1.6168375607123582,1.054054054054054,1.4666666666666668
186,ASUS,laptop,1.0,4.0,16990.0,0.0,32.0,8.0,13.228346456692911,1.1,16.0,https://amazon.in/ASUS-Chromebook-Celeron-Storage-C223NA-GJ0074/dp/B09FNXJ5BG/ref=sr_1_247?keywords=laptop&qid=1657084746&sr=8-247,https://images-eu.ssl-images-amazon.com/images/I/41BW06RWznL._SY300_SX300_QL70_ML2_.jpg,3.2 out of 5 stars,1.146701673777486,1.0236220472440944,1.013849724944463,1.0,1.0078740157480317,1.4193548387096775,1.3739881273610357,1.027027027027027,1.2
187,ASUS,laptop,1.6,8.0,49390.0,8.0,1024.0,6.0,15.984251968503935,4.2,12.0,https://amazon.in/ASUS-VivoBook-i5-1135G7-Iris-Xe-Graphics-X415EA-EB572WS/dp/B09LJ5CMR4/ref=sr_1_249?keywords=laptop&qid=1657084746&sr=8-249,https://images-eu.ssl-images-amazon.com/images/I/41DHBo5r6hL._SX300_SY300_QL70_ML2_.jpg,4.2 out of 5 stars,1.3436166721365277,1.0551181102362204,1.193342160224698,1.0625,1.4960629921259845,1.2903225806451613,1.7517539125742037,1.864864864864865,1.1333333333333333
188,Dell,G15 5511,2.65,16.0,77990.0,4.0,512.0,6.9,15.6,2.7,32.0,https://amazon.in/Dell-G15-5511-I5-11400H-D560639Win9B/dp/B09S3Z95F1/ref=sr_1_250?keywords=laptop&qid=1657084746&sr=8-250,https://images-eu.ssl-images-amazon.com/images/I/51S2vtLoIFL._SX300_SY300_QL70_ML2_.jpg,3.9 out of 5 stars,1.6882179192648508,1.1181102362204725,1.35178301358935,1.03125,1.2440944881889764,1.3483870967741935,1.6990825688073392,1.4594594594594594,1.4666666666666668
189,HP,laptop,1.41,8.0,52990.0,4.0,512.0,6.9,14.0,4.3,16.0,https://amazon.in/Pavilion-5-5625U-Micro-Edge-Graphics-14-Ec1003Au/dp/B09V1GMW72/ref=sr_1_253?keywords=laptop&qid=1657084746&sr=8-253,https://images-eu.ssl-images-amazon.com/images/I/41q8qusoglL._SX300_SY300_QL70_ML2_.jpg,4.0 out of 5 stars,1.281260255989498,1.0551181102362204,1.213285764144724,1.03125,1.2440944881889764,1.3483870967741935,1.4797625472207232,1.891891891891892,1.2
190,HP,3V7P2PA,1.46,8.0,57100.0,4.0,512.0,6.9,14.0,4.2,16.0,https://amazon.in/HP-Processor-Windows-Natural-14s-dq2535TU/dp/B0928NL6F3/ref=sr_1_254?keywords=laptop&qid=1657084746&sr=8-254,https://images-eu.ssl-images-amazon.com/images/I/41ewlc1t3OL._SY300_SX300_QL70_ML2_.jpg,4.2 out of 5 stars,1.2976698391860846,1.0551181102362204,1.2360547119534206,1.03125,1.2440944881889764,1.3483870967741935,1.4797625472207232,1.864864864864865,1.2
191,ASUS,laptop,1.4,4.0,29990.0,0.0,128.0,6.9,13.228346456692911,1.1,4.0,https://amazon.in/ASUS-Notebook-11-6-inch-Integrated-BR1100FKA-BP1104W/dp/B09VPNN9HN/ref=sr_1_255?keywords=laptop&qid=1657084746&sr=8-255,https://images-eu.ssl-images-amazon.com/images/I/31RdN8PGXpL._SX300_SY300_QL70_ML2_.jpg,5.0 out of 5 stars,1.2779783393501805,1.0236220472440944,1.085868294655668,1.0,1.0551181102362204,1.3483870967741935,1.3739881273610357,1.027027027027027,1.0
192,Dell,laptop,3.6,4.0,21837.0,0.0,250.0,1.5,14.0,3.3,8.0,https://amazon.in/REFURBISHED-Dell-E6420-Discontinued-Manufacturer/dp/B07HR5Z6Y1/ref=sr_1_256?keywords=laptop&qid=1657084746&sr=8-256,https://images-eu.ssl-images-amazon.com/images/I/41rlyvlYflL._SX300_SY300_QL70_ML2_.jpg,3.1 out of 5 stars,2.0,1.0236220472440944,1.040701571666787,1.0,1.1151574803149606,1.0,1.4797625472207232,1.6216216216216215,1.0666666666666669
