product,rating,price,product_url
Sony Bravia 139 cm (55 inches) 4K Ultra HD Smart LED Google TV KD-55X74K (Black)  ,4.8 out of 5 stars,"63,990",https://amazon.in/Sony-Bravia-inches-Google-KD-55X74K/dp/B09WN26DG5/ref=sr_1_45?keywords=tv&qid=1660812288&sr=8-45
Hyundai 80 cm (32 inches) HD Ready Smart LED TV SMTHY32ECY1W (Black)  ,3.0 out of 5 stars,"11,490",https://amazon.in/Hyundai-inches-Ready-Smart-SMTHY32ECY1W/dp/B0B4VTQC4W/ref=sr_1_46?keywords=tv&qid=1660812288&sr=8-46
Mi 138.8 cm (55 inches) 5X Series 4K Ultra HD LED Smart Android TV L55M6-ES (Grey)  ,4.3 out of 5 stars,"46,999",https://amazon.in/138-8-inches-Ultra-Android-L55M6-ES/dp/B09RWQ7YR6/ref=sr_1_47?keywords=tv&qid=1660812288&sr=8-47
Mi 80 cm (32 inches) Horizon Edition HD Ready Android Smart LED TV 4A | L32M6-EI (Grey)  ,4.3 out of 5 stars,"16,499",https://amazon.in/inches-Horizon-Ready-Android-L32M6-EI/dp/B08WPPDFLD/ref=sr_1_48?keywords=tv&qid=1660812288&sr=8-48
OnePlus 163.8 cm (65 inches) U Series 4K LED Smart Android TV 65U1S (Black)  ,4.2 out of 5 stars,"63,999",https://amazon.in/OnePlus-163-8-inches-Android-65U1S/dp/B095JPKPH3/ref=sr_1_49?keywords=tv&qid=1660812288&sr=8-49
Samsung 214 cm (85 inches) 8K Ultra HD Smart Neo QLED TV QA85QN900AKXXL (Steel)  ,5.0 out of 5 stars,"12,82,490",https://amazon.in/Samsung-Smart-QA85QN800AKXXL-Steel-Model/dp/B0928K7LKW/ref=sr_1_50?keywords=tv&qid=1660812288&sr=8-50
Vu 139 cm (55 inches) Premium Series 4K Ultra HD Smart Android QLED TV 55QML (Charcoal Grey)  ,4.8 out of 5 stars,"47,999",https://amazon.in/inches-Premium-Android-55QML-Charcoal/dp/B0B65XJ2YG/ref=sr_1_51?keywords=tv&qid=1660812288&sr=8-51
Sansui 140cm (55 inches) 4K Ultra HD Certified Android LED TV JSW55ASUHD (Mystique Black) With Dolby Audio and DTS  ,4.5 out of 5 stars,"32,990",https://amazon.in/Sansui-Certified-Android-JSW55ASUHD-Mystique/dp/B09NNGHG22/ref=sr_1_52?keywords=tv&qid=1660812288&sr=8-52
Karbonn 80 cm (32 Inches) Millennium Series HD Ready Smart LED TV KJW32SKHD (Phantom Black) with Bezel-Less Design  ,4.4 out of 5 stars,"8,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg3_1?ie=UTF8&adId=A03301052HG8ZJO86QMJ4&url=%2FKarbonn-Millennium-KJW32SKHD-Phantom-Bezel-Less%2Fdp%2FB0B466C3G4%2Fref%3Dsr_1_53_sspa%3Fkeywords%3Dtv%26qid%3D1660812288%26sr%3D8-53-spons%26psc%3D1&qualifier=1660812288&id=7345036439814692&widgetName=sp_btf
AmazonBasics 139 cm (55 inches) 4K Ultra HD Smart LED Fire TV with Dolby Atmos and Dolby Vision (Black)  ,4.0 out of 5 stars,"36,499",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A072245884IUQUZQA39R&url=%2FAmazonBasics-139cm-inch-Ultra-Smart%2Fdp%2FB087JYRGDG%2Fref%3Dsr_1_49_sspa%3Fkeywords%3Dtv%26qid%3D1660812290%26sr%3D8-49-spons%26psc%3D1&qualifier=1660812290&id=4040806433273686&widgetName=sp_atf_next
Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Black)  ,4.2 out of 5 stars,"14,999",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg4_1?ie=UTF8&adId=A054367039CG9GF4P6B7C&url=%2FRedmi-inches-Ready-L32M6-RA-Android%2Fdp%2FB09F9YQQ7B%2Fref%3Dsr_1_50_sspa%3Fkeywords%3Dtv%26qid%3D1660812290%26sr%3D8-50-spons%26psc%3D1&qualifier=1660812290&id=4040806433273686&widgetName=sp_atf_next
Sony Bravia 80 cm (32 inches) HD Ready Smart LED Google TV KD-32W830K (Black) (2022 Model) | with Alexa Compatibility  ,4.7 out of 5 stars,"26,990",https://amazon.in/Sony-Bravia-inches-KD-32W830K-Compatibility/dp/B09WN5VV3V/ref=sr_1_51?keywords=tv&qid=1660812290&sr=8-51
Hisense 108 cm (43 inches) Bezelless Series 4K Ultra HD Smart LED Google TV 43A6H (Black)  ,4.3 out of 5 stars,"29,990",https://amazon.in/Hisense-inches-Bezelless-Google-43A6H/dp/B0B1MH8Y48/ref=sr_1_52?keywords=tv&qid=1660812290&sr=8-52
Power Guard 98 cm (40 inches) HD Ready Smart LED TV PG40SVC (Black)  ,5.0 out of 5 stars,"16,999",https://amazon.in/Power-Guard-inches-Ready-PG40SVC/dp/B0B36288WQ/ref=sr_1_53?keywords=tv&qid=1660812290&sr=8-53
LG 80 cm (32 inches) HD Ready Smart LED TV 32LQ576BPSA (Ceramic Black)  ,4.3 out of 5 stars,"18,990",https://amazon.in/LG-inches-Ready-32LQ576BPSA-Ceramic/dp/B09YL9SN9B/ref=sr_1_54?keywords=tv&qid=1660812290&sr=8-54
