product,rating,price,product_url
Hyundai 109 cm (43 inches) Frameless Series 4K Ultra HD Smart LED TV UHDHY43WSR4BYI5 (Black)  ,1.0 out of 5 stars,"23,999",https://amazon.in/Hyundai-inches-Frameless-Ultra-UHDHY43WSR4BYI5/dp/B09RV62CTD/ref=sr_1_114?keywords=tv&qid=1660812299&sr=8-114
Croma 109 cm (43 Inches) 4K Ultra HD Certified Android Smart LED TV CREL043UOA024601 (Black) (2022 Model)  ,4.0 out of 5 stars,"26,990",https://amazon.in/Croma-Inches-Certified-Android-CREL043UOA024601/dp/B09YR6BMY1/ref=sr_1_115?keywords=tv&qid=1660812299&sr=8-115
Karbonn 80 cm (32 inches) Millennium Series HD Ready Smart Android LED TV KJK32ASHD (Black)  ,4.3 out of 5 stars,"11,990",https://amazon.in/Karbonn-inches-Millennium-Android-KJK32ASHD/dp/B0B4KFCBJY/ref=sr_1_116?keywords=tv&qid=1660812299&sr=8-116
Coocaa 138 cm (55 inches) Frameless Series 4k Ultra HD Smart Certified Android IPS Google LED TV 55Y72 (Black)  ,3.6 out of 5 stars,"39,999",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg7_1?ie=UTF8&adId=A05501107E9CDXMXKF91&url=%2FCoocaa-Frameless-Certified-Android-55Y72%2Fdp%2FB0B45V22TX%2Fref%3Dsr_1_117_sspa%3Fkeywords%3Dtv%26qid%3D1660812299%26sr%3D8-117-spons%26psc%3D1&qualifier=1660812299&id=6433222242917146&widgetName=sp_btf
Sony Bravia 164 cm (65 inches) 4K Ultra HD Smart LED Google TV KD-65X74K (Black)  ,4.8 out of 5 stars,"86,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg7_1?ie=UTF8&adId=A03768442EQ5K80ORFOW4&url=%2FSony-Bravia-inches-Google-KD-65X74K%2Fdp%2FB09WN3SRC7%2Fref%3Dsr_1_118_sspa%3Fkeywords%3Dtv%26qid%3D1660812299%26sr%3D8-118-spons%26psc%3D1&qualifier=1660812299&id=6433222242917146&widgetName=sp_btf
Croma 140 cm (55 Inches) 4K Ultra HD Smart LED TV CREL055USA024601 (Black) (2022 Model)  ,3.7 out of 5 stars,"33,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A00622812JTLJYZC7002G&url=%2FCroma-Inches-Ultra-Smart-CREL055USA024601%2Fdp%2FB0B17FHC54%2Fref%3Dsr_1_113_sspa%3Fkeywords%3Dtv%26qid%3D1660812301%26sr%3D8-113-spons%26psc%3D1&qualifier=1660812301&id=3983918216806618&widgetName=sp_atf_next
AmazonBasics 81 cm (32 inches) HD Ready Smart LED Fire TV AB32E10SS (Black)  ,4.0 out of 5 stars,"13,499",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg8_1?ie=UTF8&adId=A07230511XJVOGA7KXX4I&url=%2FAmazonBasics-80cm-inch-Smart-LED%2Fdp%2FB087JX4TT4%2Fref%3Dsr_1_114_sspa%3Fkeywords%3Dtv%26qid%3D1660812301%26sr%3D8-114-spons%26psc%3D1&qualifier=1660812301&id=3983918216806618&widgetName=sp_atf_next
Hisense 126 cm (50 inches) 4K Ultra HD Smart Certified Android LED TV 50A6GE (Black) (2021 Model) | With Dolby Vision and Atmos  ,4.2 out of 5 stars,"30,990",https://amazon.in/Hisense-inches-Certified-Android-50A6GE/dp/B092ZYTN2J/ref=sr_1_115?keywords=tv&qid=1660812301&sr=8-115
TCL 81 cm (32 inches) HD READY Smart Certified Android LED TV 32S5200 ( Black)  ,4.3 out of 5 stars,"14,499",https://amazon.in/TCL-inches-Certified-Android-32S5200/dp/B09H4QNTFB/ref=sr_1_116?keywords=tv&qid=1660812301&sr=8-116
Hisense 108 cm (43 inches) Android 11 Series Full HD Smart Certified Android LED TV 43A4G (Black)  ,4.4 out of 5 stars,"23,990",https://amazon.in/Hisense-inches-Android-Certified-43A4G/dp/B09X1287CS/ref=sr_1_117?keywords=tv&qid=1660812301&sr=8-117
Power Guard 80 cm (32 inches) Frameless HD Ready Smart Android LED TV PG32S1 (Black)  ,5.0 out of 5 stars,"10,999",https://amazon.in/Power-Guard-Frameless-Android-PG32S1/dp/B0B363326K/ref=sr_1_118?keywords=tv&qid=1660812301&sr=8-118
Kodak 139 cm (55 inches) 4K Ultra HD Smart LED TV 55CA0909 (Black) (2021 Model) | With Dolby Digital Plus & DTS Tru Surround  ,4.4 out of 5 stars,"34,989",https://amazon.in/Kodak-inches-55CA0909-Digital-Surround/dp/B08XXF5V6G/ref=sr_1_119?keywords=tv&qid=1660812301&sr=8-119
Coocaa 108 cm (43 inches) Frameless Series 4k Ultra HD Smart Certified Android IPS LED TV 43S6G Pro (Black)  ,4.0 out of 5 stars,"22,999",https://amazon.in/Frameless-Certified-Android-43S6G-Pro/dp/B0B45YT3XQ/ref=sr_1_120?keywords=tv&qid=1660812301&sr=8-120
TCL 109 cm (43 inches) Full HD Smart Certified Android LED TV 43S5200 ( Black)  ,4.1 out of 5 stars,"25,270",https://amazon.in/TCL-43-Certified-Android-43S5200/dp/B09HMWN65J/ref=sr_1_121?keywords=tv&qid=1660812301&sr=8-121
Sony Bravia 108 cm (43 inches) Full HD Smart LED TV KDL-43W6603 (Black) (2020 Model)  ,4.6 out of 5 stars,"35,999",https://amazon.in/Sony-Bravia-inches-Smart-KDL-43W6603/dp/B086CGNG4T/ref=sr_1_122?keywords=tv&qid=1660812301&sr=8-122
