,image_url,Brand,Manufacturer,Model,Model Year,Product Dimensions,Item model number,Ram Memory Installed Size,Operating System,Hardware Interface,Graphics Coprocessor,Resolution,Mounting Hardware,Number Of Items,Display Technology,Standing screen display size,Display Type,Supported Image Type,Screen Resolution,Audio Output Mode,Supported Audio Format,Speaker Surround Sound Channel Configuration,Power Source,Batteries Required,Refresh Rate,Connector Type,Mounting Type,Supports Bluetooth Technology,Country of Origin,Item Weight,product,rating,price,product_url,Model Name,Batteries,Memory Storage Capacity,Tuner Technology,Response Time,Compatible Devices,Special Features,Remote Control Description,Remote Control Type,Viewing Angle,Image Aspect Ratio,Image Brightness,Image Contrast Ratio,Audio Wattage,Voltage,Wattage,Batteries Included,Battery Cell Composition,Total Usb Ports,Maximum Operating Distance,Real Angle Of View,Media Format,Includes Rechargable Battery,Remote Control Included?,Item part number,Max Resolution,GSM frequencies,Package Dimensions,Speakers Maximum Output Power,Speaker Connectivity,Maximum Memory Supported
18,https://images-eu.ssl-images-amazon.com/images/I/41dvZHrAhTL._SX300_SY300_QL70_ML2_.jpg,NVY,Reach NVY PVT Ltd,32 SMART TV,2022,,32 SMART TV,1 GB,Android,"Ethernet, HDMI, USB 2.0",,1366768 Pixels,"1 LED TV, 1 Table Top Stand, 1 Wall Mount Bracket, 1 User Manual, 1 Warranty Card, 1 Remote Control",1,LED,32 Inches,LED,,,Surround,"Mp3_audio, Wma",2,AC,No,60 Hz,"Wi-Fi, HDMI",Wall Mount,,India,5 kg,NVY 80 cm (32 inch) HD Ready Smart LED TV | NVA32SFR1 (Black) (2022 Model) with Android 9.0  ,4.4 out of 5 stars,"10,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg14_1?ie=UTF8&adId=A06313891JMLU6VY8N7AD&url=%2FNVY-32-TV-NVA32SFR1-Android%2Fdp%2FB09WDZNLN9%2Fref%3Dsr_1_220_sspa%3Fkeywords%3Dtv%26qid%3D1660812318%26sr%3D8-220-spons%26psc%3D1&qualifier=1660812318&id=3116023885277859&widgetName=sp_mtf,NVA32SFR1,,8 GB,,8 Milliseconds,,,,IR,178 Degrees,16:9,,,20 Watts,240 Volts,48 Watts,,,2,7 Feet,,,,Yes,,,,80 x 52 x 13 cm; 5 Kilograms,,,
19,https://images-eu.ssl-images-amazon.com/images/I/411KWl06uuL._SY300_SX300_QL70_ML2_.jpg,Sony,Sony,KD-50X80K,2022,111.9 x 7 x 64.9 cm; 12.4 Kilograms,KD-50X80K,,Android,"Ethernet, Composite Video, Bluetooth 5",X1 4K HDR Processor,3840 x 2160 Pixels,"1 LED TV, 1 Warranty Card,1 AC Adapter, 1 AC Power Cord, 1 Remote Control, 1 Table-Top Stand, 1 User Manual, 2 AAA Batteries",1,LED,50 Inches,4K HDR | Motion Flow XR200,"TIFF, JPEG",3840 x 2160 pixels,Two channel linear,"Mp3_audio, Wma",Dolby Atmos,AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",Wall Mount & Table Mount,Yes,India,12 kg 400 g,Sony Bravia 126 cm (50 inches) 4K Ultra HD Smart LED Google TV KD-50X80K (Black)  ,4.8 out of 5 stars,"79,790",https://amazon.in/Sony-Bravia-inches-Google-KD-50X80K/dp/B09ZLNNMGH/ref=sr_1_223?keywords=tv&qid=1660812318&sr=8-223,Bravia,2 AAA batteries required. (included),,DVB-T,,"Android Phone, Home theatre, IPhone","Google TV, Watchlist, Voice Search, Google Play, Chromecast | Supported Apps : Netflix, Amazon Prime Video, Additional Features: Apple Airplay, Apple Homekit, Alexa",One Click Google Assistant | Youtube | Netflix | Youtube Music | Prime Video,"IR, Bluetooth",178 Degrees,16:09,High Brightness,,20 Watts,240 Volts,244 Watts,Yes,Alkaline,2,3.5 Feet,178 Degrees,"AVI, MPEG",No,Yes,,,60 Hz,,,,
20,https://images-eu.ssl-images-amazon.com/images/I/41gz9JZLQpL._SY300_SX300_QL70_ML2_.jpg,Coocaa,Radiant Appliances and Electronics Pvt Ltd,55Y72,2022,122.5 x 23.3 x 77.6 cm; 10.2 Kilograms,55Y72,2 GB,Android,,Mali-450 GPU,3840x2160 Pixels,"1 Led TV, 1 Wallmount,1 Remote,1 Power Cord,1 Start Guide,1 Warranty Card,2 Batteries,1 Base Stands,4 Screws",1,LED,55 Inches,IPS,"GIF, JPEG",,Surround,"Mp3_audio, Wma",DTS Surround | Dolby Audio,AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",Wall Mount & Table Top,Yes,India,10 kg 200 g,Coocaa 138 cm (55 inches) Frameless Series 4k Ultra HD Smart Certified Android IPS Google LED TV 55Y72 (Black)  ,3.6 out of 5 stars,"39,999",https://amazon.in/Coocaa-Frameless-Certified-Android-55Y72/dp/B0B45V22TX/ref=sr_1_224?keywords=tv&qid=1660812318&sr=8-224,55Y72,2 AAA batteries required. (included),16 GB,PAL,8 Milliseconds,"Android, Iphone","Personalised for you | Google Duo Supported | Web Touch Remote | Remote with Voice Assistant | HDR 10 | Chameleon Extreme 2.0 Picture Engine | Supported Applications : Netflix, Prime Video, Disney+Hotstar, Sonly Live, Zee5, Youtube",One Click Google Assistant | Prime Video | Youtube | Netflix | GooglePlay,"IR, Bluetooth",178 Degrees,16:09,High Brightness,4000:1,30 Watts,200 Volts,150 Watts,Yes,Lithium Ion,2,15 Feet,178 Degrees,"AVI, MPEG",No,Yes,,,,,,,
21,https://m.media-amazon.com/images/I/41R1+jL+hpL._SX300_SY300_.jpg,Sony,Sony India Private Limited,KDL-32W6100,2020,73 x 7 x 43 cm; 5 Kilograms,KDL-32W6100,,Linux,"USB, HDMI",,1366x768 Pixels,"1 LED TV, 1 Table Top Stand, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 AAA Batteries, 1 Power Cable, 1 AC Adaptor",1,LED,32 Inches,LED,JPEG,1366 x 768 pixels,,"Mp3_audio, Wma",Open Baffle Speaker | ClearAudio+ technology | TV MusicBox,AC,No,60 Hz,"Wi-Fi, USB, HDMI",Wall Mount,No,India,5 kg,Sony Bravia 80 cm (32 inches) HD Ready Smart LED TV 32W6100 (Black) (2020 Model)  ,4.6 out of 5 stars,"25,990",https://amazon.in/Sony-Bravia-inches-Ready-32W6100/dp/B084T8MD6P/ref=sr_1_227?keywords=tv&qid=1660812318&sr=8-227,Bravia,2 AA batteries required. (included),,,,,,Comes with navigation keys on the remote for better functions,,,16:9,,Standard,20 Watts,,20.00,Yes,Alkaline,,,,,,Yes,,,,,,,
22,https://images-eu.ssl-images-amazon.com/images/I/41CdATjO55L._SX300_SY300_QL70_ML2_.jpg,Candes,Vedanta Electricals Private Limited,"40"" with Frame",2021,92.5 x 20 x 54.5 cm; 4.7 Kilograms,"40"" with Frame",,Android,HDMI,,19201080 Pixels,"1 LED TV, 2 Table Stand Base, 1 User Manual, 1 Warranty Card, 1 Remote Control",1,LED,40 Inches,A+,,1920 x 1080 pixels,Surround,"MP3, wav, wma",2.0,AC,No,60 Hz,Wi-Fi,Wall Mount,No,India,4 kg 700 g,Candes 102 cm (40 Inches) Full HD Smart Android LED TV CTPL40E1S (Black) (2021 Model)  ,3.6 out of 5 stars,"14,699",https://amazon.in/Candes-Ready-Smart-Android-CTPL40E1S/dp/B09D3KT452/ref=sr_1_228?keywords=tv&qid=1660812318&sr=8-228,"40"" with Frame TV",,,,,,Flat,,,,16:09,,300000:1,20 Watts,220 Volts (AC),50 Watts,No,,2,,,,,,,,,,,,
23,https://images-eu.ssl-images-amazon.com/images/I/41Q5zqyjWPL._SY300_SX300_QL70_ML2_.jpg,Karbonn,"Westway Electronics Limited, A001D, Sector-84, Noida, G.B Nagar, Uttar Pradesh, 201305",KJW32SKHD,2021,72.2 x 8 x 42.5 cm; 4.4 Kilograms,KJW32SKHD,1 GB,Android,"USB, HDMI",Mali-G31MP2,1366x768 Pixels,"1 LED TV, 2 Table Stand Base, 1 Wall Mounting Set, 4 Screws, 1 User Manual, 1 Warranty Card, 1 Remote Control, 2 AAA Battery",1,LED,32 Inches,A+,"GIF, JPEG",,,"Mp3_audio, Wma",Sorround,AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",Wall Mount & Table Mount,No,India,4 kg 400 g,Karbonn 80 cm (32 Inches) Millennium Series HD Ready Smart LED TV KJW32SKHD (Phantom Black) with Bezel-Less Design  ,4.4 out of 5 stars,"8,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg14_1?ie=UTF8&adId=A03301052HG8ZJO86QMJ4&url=%2FKarbonn-Millennium-KJW32SKHD-Phantom-Bezel-Less%2Fdp%2FB0B466C3G4%2Fref%3Dsr_1_229_sspa%3Fkeywords%3Dtv%26qid%3D1660812318%26sr%3D8-229-spons%26psc%3D1&qualifier=1660812318&id=3116023885277859&widgetName=sp_btf,KJW32SKHD,2 AAA batteries required. (included),8 GB,NTSC,8 Milliseconds,Android,"Prime Video, Inbuilt App Store, SonyLiv, Youtube, Hotstar, Android 9 (GOS), In-built Apps Store, Screen Sharing, Remote with Hotkeys, Movie Box | Supported Apps : Netflix",Navigation Keys for Easy Access,IR,178 Degrees,16:09,High brightness,3000:1,20 Watts,110 Volts,60 Watts,Yes,Manganese,2,9 Feet,178 Degrees,"AVI, MPEG",No,Yes,,,60 Hz,,,,
24,https://images-eu.ssl-images-amazon.com/images/I/417CDbPCDWL._SY300_SX300_QL70_ML2_.jpg,AmazonBasics,"Veira Electronics Private Limited D-239, SEC-63, NOIDA (U.P.) 201305",AB32E10SS,2020,73.2 x 8.3 x 43.9 cm; 3.65 Kilograms,AB32E10SS,1 GB,FireOS,"USB, HDMI",Mali450 Quad core,1366x768 Pixels,"1 LED TV, 1 Table Top Stand, 1 Wall Mount, 1 User Manual, 1 Remote Control, 2 AAA Batteries, 1 Power Cord, 1 AV Converting cable",1,LED,32 Inches,LED,JPEG,1366 x 768 pixels,Surround,"Dolby Audio and DTS TruSurround, WMA, MP3_audio",Surround Sound,AC,Yes,60 Hz,Wi-Fi,Wall Mount,Yes,India,3 kg 650 g,AmazonBasics 81 cm (32 inches) HD Ready Smart LED Fire TV AB32E10SS (Black)  ,4.0 out of 5 stars,"13,499",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg15_1?ie=UTF8&adId=A07230511XJVOGA7KXX4I&url=%2FAmazonBasics-80cm-inch-Smart-LED%2Fdp%2FB087JX4TT4%2Fref%3Dsr_1_225_sspa%3Fkeywords%3Dtv%26qid%3D1660812320%26sr%3D8-225-spons%26psc%3D1&qualifier=1660812320&id=293584657745250&widgetName=sp_atf_next,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,https://images-eu.ssl-images-amazon.com/images/I/41gz9JZLQpL._SY300_SX300_QL70_ML2_.jpg,Coocaa,Radiant Appliances and Electronics Pvt Ltd,55Y72,2022,122.5 x 23.3 x 77.6 cm; 10.2 Kilograms,55Y72,2 GB,Android,,Mali-450 GPU,3840x2160 Pixels,"1 Led TV, 1 Wallmount,1 Remote,1 Power Cord,1 Start Guide,1 Warranty Card,2 Batteries,1 Base Stands,4 Screws",1,LED,55 Inches,IPS,"GIF, JPEG",,Surround,"Mp3_audio, Wma",DTS Surround | Dolby Audio,AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",Wall Mount & Table Top,Yes,India,10 kg 200 g,Coocaa 138 cm (55 inches) Frameless Series 4k Ultra HD Smart Certified Android IPS Google LED TV 55Y72 (Black)  ,3.6 out of 5 stars,"39,999",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg15_1?ie=UTF8&adId=A05501107E9CDXMXKF91&url=%2FCoocaa-Frameless-Certified-Android-55Y72%2Fdp%2FB0B45V22TX%2Fref%3Dsr_1_226_sspa%3Fkeywords%3Dtv%26qid%3D1660812320%26sr%3D8-226-spons%26psc%3D1&qualifier=1660812320&id=293584657745250&widgetName=sp_atf_next,55Y72,2 AAA batteries required. (included),16 GB,PAL,8 Milliseconds,"Android, Iphone","Personalised for you | Google Duo Supported | Web Touch Remote | Remote with Voice Assistant | HDR 10 | Chameleon Extreme 2.0 Picture Engine | Supported Applications : Netflix, Prime Video, Disney+Hotstar, Sonly Live, Zee5, Youtube",One Click Google Assistant | Prime Video | Youtube | Netflix | GooglePlay,"IR, Bluetooth",178 Degrees,16:09,High Brightness,4000:1,30 Watts,200 Volts,150 Watts,Yes,Lithium Ion,2,15 Feet,178 Degrees,"AVI, MPEG",No,Yes,,,,,,,
26,https://images-eu.ssl-images-amazon.com/images/I/41X7SqU1HNL._SY300_SX300_QL70_ML2_.jpg,TCL,Genus Electrotech Limited,32P30S,2018,73.2 x 18.2 x 43.1 cm; 3.9 Kilograms,32P30S,,Android,"USB, HDMI",Dual Core MALI 470,1366x768 Pixels,"1 LED TV, 1 Table Top Stand, 1 Wall Mount Bracket, 1 User Manual, 1 Warranty Card, 1 Remote Control",1,LED,32 Inches,A+,JPEG,1366 x 768 pixels,,Mp3_audio,Surround Sound,AC,No,60 Hz,"Wi-Fi, USB, HDMI",Wall Mount,No,India,3 kg 900 g,TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32P30S (Black)  ,4.2 out of 5 stars,"16,499",https://amazon.in/TCL-inches-Ready-Android-32P30S/dp/B07GTD1LHY/ref=sr_1_231?keywords=tv&qid=1660812320&sr=8-231,P30,2 AAA batteries required. (included),,DVB-T2/NTSC/PAL/SECAM,6.5 Milliseconds,,Smart TV Features: Android O (Certified by Google) |Dual Core MALI 470 Graphics Processor,Comes with navigation keys on the remote for better functions,"IR, Bluetooth",178 Degrees,16:9,High brightness,3000:1,16 Watts,,16 Watts,Yes,Alkaline,1,8 Feet,,DVD,,Yes,,,,,,,
27,https://images-eu.ssl-images-amazon.com/images/I/41CdATjO55L._SX300_SY300_QL70_ML2_.jpg,Candes,Vedanta Electricals Private Limited,"40"" with Frame",2021,92.5 x 20 x 54.5 cm; 4.7 Kilograms,"40"" with Frame",,Android,HDMI,,19201080 Pixels,"1 LED TV, 2 Table Stand Base, 1 User Manual, 1 Warranty Card, 1 Remote Control",1,LED,40 Inches,A+,,1920 x 1080 pixels,Surround,"MP3, wav, wma",2.0,AC,No,60 Hz,Wi-Fi,Wall Mount,No,India,4 kg 700 g,Candes 102 cm (40 Inches) Full HD Smart Android LED TV CTPL40E1S (Black) (2021 Model)  ,3.6 out of 5 stars,"14,699",https://amazon.in/Candes-Ready-Smart-Android-CTPL40E1S/dp/B09D3KT452/ref=sr_1_233?keywords=tv&qid=1660812320&sr=8-233,"40"" with Frame TV",,,,,,Flat,,,,16:09,,300000:1,20 Watts,220 Volts (AC),50 Watts,No,,2,,,,,,,,,,,,
28,https://images-eu.ssl-images-amazon.com/images/I/41611VFTGwL._SY300_SX300_QL70_ML2_.jpg,Redmi,Redmi,L32M6-RA/L32M7-RA,2021,73 x 8.7 x 47.6 cm; 3.92 Kilograms,L32M6-RA/L32M7-RA,1 GB,Android,"AV Port, Ethernet, HDMI, Headphone, USB 2.0",Mali G31 MP2,1366 x 768 Pixels,"1 LED TV, 2 Table Stand Base, 1 User Manual, 1 Remote Control, 4 screws",1,LED,32 Inches,A+,JPEG,1366 x 768 pixels,Stereo,"Dolby, DTS-HD, Mp3_audio",Dolby Audio | DTS Virtual: X | DTS-HD,AC,Yes,60 Hz,"Wi-Fi, USB, Ethernet, HDMI",Wall Mount,Yes,India,3 kg 920 g,Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Black)  ,4.2 out of 5 stars,"14,999",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg15_1?ie=UTF8&adId=A054367039CG9GF4P6B7C&url=%2FRedmi-inches-Ready-L32M6-RA-Android%2Fdp%2FB09F9YQQ7B%2Fref%3Dsr_1_235_sspa%3Fkeywords%3Dtv%26qid%3D1660812320%26sr%3D8-235-spons%26psc%3D1&qualifier=1660812320&id=293584657745250&widgetName=sp_mtf,Redmi Smart TV 32,2 AAA batteries required.,8 GB,NTSC,,,PatchWall 4 with IMDb Integration | Kids Mode with Parental Lock | 90+ Free Live Channels | Netflix | Prime Video | Disney+ Hotstar and more | Android TV 11 | Google Assistant | Chromecast Built-in | Miracast,Remote with easy Access like Voice assistant | Ok Google | Quick Wake | Quick Mute | Quick Settings | Netflix and Prime Video buttons,Bluetooth,178 Degrees,16:09,Ultra Bright Screen,,20 Watts,240 Volts,50 Watts,No,,2,8 Feet,178 Degrees,"AVI, MPEG",,Yes,,,,,,,
29,https://images-eu.ssl-images-amazon.com/images/I/41dvZHrAhTL._SX300_SY300_QL70_ML2_.jpg,NVY,Reach NVY PVT Ltd,32 SMART TV,2022,,32 SMART TV,1 GB,Android,"Ethernet, HDMI, USB 2.0",,1366768 Pixels,"1 LED TV, 1 Table Top Stand, 1 Wall Mount Bracket, 1 User Manual, 1 Warranty Card, 1 Remote Control",1,LED,32 Inches,LED,,,Surround,"Mp3_audio, Wma",2,AC,No,60 Hz,"Wi-Fi, HDMI",Wall Mount,,India,5 kg,NVY 80 cm (32 inch) HD Ready Smart LED TV | NVA32SFR1 (Black) (2022 Model) with Android 9.0  ,4.4 out of 5 stars,"10,990",https://amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg15_1?ie=UTF8&adId=A06313891JMLU6VY8N7AD&url=%2FNVY-32-TV-NVA32SFR1-Android%2Fdp%2FB09WDZNLN9%2Fref%3Dsr_1_236_sspa%3Fkeywords%3Dtv%26qid%3D1660812320%26sr%3D8-236-spons%26psc%3D1&qualifier=1660812320&id=293584657745250&widgetName=sp_mtf,NVA32SFR1,,8 GB,,8 Milliseconds,,,,IR,178 Degrees,16:9,,,20 Watts,240 Volts,48 Watts,,,2,7 Feet,,,,Yes,,,,80 x 52 x 13 cm; 5 Kilograms,,,
30,https://images-eu.ssl-images-amazon.com/images/I/51pet68bExL._SY300_SX300_QL70_ML2_.jpg,Samsung,Samsung India Pvt Ltd,QA43LS03BAKLXL,2022,19.7 x 97 x 59.2 cm; 8.9 Kilograms,QA43LS03BAKLXL,2.5 GB,Tizen,"USB, HDMI",Quantum Processor 4K,3840x2160 Pixels,"1 LED TV, 1 Power Cord, 1 Remote control, 2 Stand-Top (Table Top will be Provided at the time on installation)",1,QLED,43 Inches,HDR 10+,"GIF, JPEG",3840 x 2160 pixels,Surround,"Mp3_audio, Wma",Dolby Digital Plus,AC,No,50 Hz,"Wi-Fi, USB, Ethernet, HDMI",Wall Mount,Yes,India,8 kg 900 g,Samsung 108 cm (43 inches) The Frame Series 4K Smart QLED TV QA43LS03BAKLXL (Black)  ,4.1 out of 5 stars,"65,990",https://amazon.in/Samsung-inches-Frame-Smart-QA43LS03BAKLXL/dp/B09Y66FBDF/ref=sr_1_237?keywords=tv&qid=1660812320&sr=8-237,QA43LS03BAKLXL,,16 GB,DVB-T,,,"Mirroring , Tap View , Easy Setup , App Casting , WiFi Direct , Ambient Mode+ , Wireless Dex","Voice Assistant Key | Hotkey for Prime Video, Netflix and Zee5",Bluetooth,178 Degrees,16:09,High Brightness,,20 Watts,120 Volts,,,,2,14 Feet,178 Degrees,"AVI, MPEG",,Yes,,,,,,,
